Algorithm Num,runtime(ms) for N = 8388608
X-data,8388608
1,8388608,518.723559,1449.156071,1807.019313,2003.000346
2,8386816,1491.465322,2397.052124,2911.482411,5848.58896
3,8998912,10890.23861,4165.230114,4210.033067,10604.33822
4,9834496,71925.41628,7324.163593,5969.126738,16975.37902
5,7962624,358914.2397,11450.61142,6053.299321,18725.81081
6,16777216,0,42958.28306,14831.38086,49637.40253
7,2097152,0,10059.55008,1936.277696,7493.803237
8,16777216,0,170376.4399,17987.28082,71254.22935
9,134217728,0,2867289.443,166818.9,668806.3809
